Media Source,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
The New York Times,Modern Love wants to hear about how college students handle sexual consent. Share your story.… https://t.co/1Y1JtigIOx,Sun Mar 11 20:16:14 +0000 2018,0.8074,0.39,0.61,0.0,137
The New York Times,"Al Sharpton, reconsidered: cigar bars, bespoke suits and an odd kinship with Donald Trump https://t.co/MgfnbRT3KL",Sun Mar 11 20:01:01 +0000 2018,-0.3182,0.0,0.859,0.141,138
The New York Times,"RT @cliffordlevy: Few things:
• @maggieNYT is one of the finest journalists in the world. 
• @realDonaldTrump has talked to her for more th…",Sun Mar 11 19:54:03 +0000 2018,0.0,0.0,1.0,0.0,139
The New York Times,RT @NYTNational: An anti-opioid protest at the Temple of Dendur at the Met targeted a family of art patrons connected to OxyContin https://…,Sun Mar 11 19:46:05 +0000 2018,-0.25,0.0,0.913,0.087,140
The New York Times,The North Carolina police officer seen using a Taser and punching a black man in a video had been suspended in the… https://t.co/MPSI9Rh8DN,Sun Mar 11 19:31:05 +0000 2018,-0.4767,0.0,0.86,0.14,141
The New York Times,Republicans rushed to pass a tax overhaul. Now companies and trade groups are pushing the Treasury Department and C… https://t.co/NwZjulbphd,Sun Mar 11 19:16:02 +0000 2018,0.2023,0.091,0.909,0.0,142
The New York Times,"RT @NYTimesPR: We stand by our reporting, which was confirmed by multiple people close to the President. 

https://t.co/V7QwknhCXK

https:/…",Sun Mar 11 18:59:49 +0000 2018,0.0,0.0,1.0,0.0,143
The New York Times,"Racial justice is driving the fight for, and against, the legalization of marijuana in New Jersey
https://t.co/sHIXSEp0nG",Sun Mar 11 18:46:04 +0000 2018,0.2023,0.162,0.714,0.124,144
The New York Times,"In a 75-minute performance in western Pennsylvania, it was President Trump, vintage 2016: rambling and animated, bo… https://t.co/3YrPwzcHHx",Sun Mar 11 18:31:04 +0000 2018,0.0,0.0,1.0,0.0,145
The New York Times,"RT @nytopinion: From the Editorial Board: In every election, tens of millions of Americans stay home. Studies of turnout among developed na…",Sun Mar 11 18:16:02 +0000 2018,0.0,0.0,1.0,0.0,146
The New York Times,Wash your clothes and wipe your phones: British officials issued an advisory to some members of the public after a… https://t.co/330Z0X5dcm,Sun Mar 11 18:01:05 +0000 2018,0.0,0.0,1.0,0.0,147
The New York Times,The sitcom “Black-ish” has not been shy about plunging into controversial issues. But a recent politically charged… https://t.co/2qQWRBKMMc,Sun Mar 11 17:46:03 +0000 2018,-0.0155,0.094,0.809,0.097,148
The New York Times,A horse walked into a club — no joke https://t.co/pJuZYS2lku,Sun Mar 11 17:46:03 +0000 2018,0.0,0.234,0.532,0.234,149
The New York Times,RT @maggieNYT: ....which raises possibility Flood has turned him down https://t.co/UmnZMLogAf,Sun Mar 11 17:33:56 +0000 2018,0.0,0.0,1.0,0.0,150
The New York Times,RT @maggieNYT: Several people close to Trump confirmed our story. Trump also met with Emmet Flood in the Oval last week for purpose of pote…,Sun Mar 11 17:33:27 +0000 2018,0.0,0.0,1.0,0.0,151
The New York Times,"RT @maureendowd: Rebecca Miller makes a movie, grappling with her father's legacy, her hidden brother, and, inevitably, Marilyn Monroe.

ht…",Sun Mar 11 17:24:34 +0000 2018,0.0,0.0,1.0,0.0,152
The New York Times,"Bono apologized and said he was ""furious"" after former employees of a charity he co-founded accused managers of bul… https://t.co/N1Rkdf8Qjo",Sun Mar 11 17:16:00 +0000 2018,0.4404,0.219,0.687,0.094,153
The New York Times,The program was intended to reintegrate soldiers into civilian life. Friday’s shooting at a California veterans hom… https://t.co/sHRPr4f1Sb,Sun Mar 11 17:01:05 +0000 2018,0.0,0.0,1.0,0.0,154
The New York Times,GAAAAAAHHH! https://t.co/RY2PFkqU5Y,Sun Mar 11 16:46:02 +0000 2018,0.0,0.0,1.0,0.0,155
The New York Times,"RT @MujMash: Around this time 2001 the Taliban destroyed the Bamiyan Buddhas.
Their frames still stand tall in the valley.
“The Buddhas wer…",Sun Mar 11 16:31:08 +0000 2018,-0.4939,0.0,0.873,0.127,156
The New York Times,Trump’s seemingly unstoppable series of erratic moves has helped cast China as the more stable power in Asia https://t.co/w0KT9IUqe7,Sun Mar 11 16:16:09 +0000 2018,0.1761,0.117,0.798,0.085,157
The New York Times,We want to hear how college students handle consent for sexual intimacy in relationships and encounters https://t.co/FRVOuFyp23,Sun Mar 11 16:01:08 +0000 2018,0.296,0.176,0.824,0.0,158
The New York Times,President Xi Jinping has set China on course to follow his hard-line authoritarian rule far into the future https://t.co/ZNBzhGP6KQ,Sun Mar 11 15:46:02 +0000 2018,0.0,0.0,1.0,0.0,159
The New York Times,"RT @malika_andrews: It’s selection Sunday! After a season riddled with setbacks, Louisville believes it has done enough to have its name ca…",Sun Mar 11 15:31:05 +0000 2018,0.0,0.0,1.0,0.0,160
The New York Times,Stephen Bannon and Marine Le Pen met in a symbolic embrace in France. It was not clear whether the encounter would… https://t.co/VOsQfDpp1a,Sun Mar 11 15:16:03 +0000 2018,0.0299,0.098,0.809,0.093,161
The New York Times,"Charmaine Pruitt, a black evangelical, thought she had found a spiritual home at a white-majority church. Then came… https://t.co/2jhkWQoKpo",Sun Mar 11 15:05:13 +0000 2018,0.0,0.0,1.0,0.0,162
The New York Times,Trump has staked his reputation as a deal maker on the presumption that he can personally achieve what no other pre… https://t.co/uoydgUbADf,Sun Mar 11 14:46:04 +0000 2018,-0.296,0.0,0.901,0.099,163
The New York Times,In an effort to better understand the top chief executives — where they’re coming from and how they deal with the c… https://t.co/0F3Errf58a,Sun Mar 11 14:31:06 +0000 2018,0.5719,0.19,0.81,0.0,164
The New York Times,"RT @motokorich: For Asia, Trump's willingness to meet Kim Jong-un averts--at least for now--the threat of nuclear conflict. Then again, the…",Sun Mar 11 14:17:01 +0000 2018,-0.5574,0.081,0.698,0.221,165
The New York Times,"Modern Love: ""From the moment our daughter wakes to the moment she goes to sleep, we are engaged in a waltz with pe… https://t.co/1GLvH9ouWQ",Sun Mar 11 14:01:43 +0000 2018,0.7845,0.247,0.753,0.0,166
The New York Times,Here are some of the highlights of the past week https://t.co/gSh2fxDPD8,Sun Mar 11 13:45:07 +0000 2018,0.0,0.0,1.0,0.0,167
The New York Times,Bono Apologizes as Accusations of Abuse Hit Charity He Co-Founded https://t.co/qhfChDlonA,Sun Mar 11 13:41:06 +0000 2018,-0.296,0.282,0.372,0.346,168
The New York Times,"Stephen Bannon, the exiled Trump adviser, is done wrecking the American establishment. His next mission? Training E… https://t.co/5vhAFL7cWy",Sun Mar 11 13:15:06 +0000 2018,0.0,0.0,1.0,0.0,169
The New York Times,President Trump is in discussions with a lawyer who represented Bill Clinton during the impeachment process about j… https://t.co/yQWnJirGpP,Sun Mar 11 12:45:03 +0000 2018,0.0,0.0,1.0,0.0,170
The New York Times,"The Kushner and Trump families have been stepping up their real estate collaborations, blurring the line between fa… https://t.co/wjU7n0cpbW",Sun Mar 11 12:15:03 +0000 2018,0.0,0.0,1.0,0.0,171
The New York Times,"Contributing Op-Ed Writer: YouTube, the Great Radicalizer https://t.co/DYj4CcKsD9",Sun Mar 11 12:06:03 +0000 2018,0.6249,0.369,0.631,0.0,172
The New York Times,"Emily Warren Roebling was not an engineer. But when her husband fell ill, she oversaw the construction and completi… https://t.co/7Ggw4LPRdk",Sun Mar 11 12:00:13 +0000 2018,-0.4215,0.0,0.872,0.128,173
The New York Times,Midwestern farmers could become collateral damage from retaliation against American tariffs https://t.co/fePAD3pZ7T,Sun Mar 11 11:45:02 +0000 2018,-0.4939,0.0,0.775,0.225,174
The New York Times,“These regulations were written with human blood.” Safety rules adopted after the Deepwater Horizon disaster are a… https://t.co/lRxMuPECzk,Sun Mar 11 11:15:05 +0000 2018,-0.3182,0.122,0.699,0.179,175
The New York Times,Prime Minister Justin Trudeau of Canada has appointed the first permanent female leader of the Royal Canadian Mount… https://t.co/R4AReaxMxU,Sun Mar 11 10:50:06 +0000 2018,0.0,0.0,1.0,0.0,176
The New York Times,"In Chile, a Billionaire Takes the Reins From a Socialist, Again https://t.co/wiFa3t6bzK",Sun Mar 11 10:31:39 +0000 2018,0.0,0.0,1.0,0.0,177
The New York Times,"The worlds of drug marketing and TV entertainment are blurring. Take a look at a recent episode of ""black-ish."" https://t.co/KvyFSyAIUO",Sun Mar 11 10:23:38 +0000 2018,0.4215,0.141,0.859,0.0,178
The New York Times,Donald Trump’s election shook one Ohio man so badly he swore off all political news. But what are the ethics of ign… https://t.co/srVJ0dS1Pn,Sun Mar 11 10:05:10 +0000 2018,-0.6588,0.0,0.796,0.204,179
The New York Times,"On College Basketball: As N.C.A.A. Field Comes Together, Integrity Is on the Bubble https://t.co/ai34W61OpN",Sun Mar 11 09:59:54 +0000 2018,0.3818,0.167,0.833,0.0,180
The New York Times,‘Saturday Night Live’ Parodies ‘The Bachelor’ With Another Kind of Breakup https://t.co/32ZNhuG68s,Sun Mar 11 09:56:16 +0000 2018,0.0,0.0,1.0,0.0,181
The New York Times,G.O.P. Rushed to Pass Tax Overhaul. Now It May Need to Be Altered. https://t.co/8GV1VyeNY1,Sun Mar 11 09:33:44 +0000 2018,0.0,0.0,1.0,0.0,182
The New York Times,"Vows: From Crayons to Chemo, He’s Back by Her Side https://t.co/khs9VanuQm",Sun Mar 11 09:26:23 +0000 2018,0.0,0.0,1.0,0.0,183
The New York Times,"City Kitchen: A Take on Shepherd’s Pie, Straight From the Farm https://t.co/H5d5NlBJgC",Sun Mar 11 09:22:46 +0000 2018,0.2263,0.16,0.84,0.0,184
The New York Times,How Do You Teach People to Love Difficult Music? https://t.co/pGIZHTO278,Sun Mar 11 09:15:40 +0000 2018,0.4019,0.286,0.544,0.17,185
The New York Times,"At the Hayden Planetarium, a Joyride Across the Cosmos https://t.co/WNi6IWjjJp",Sun Mar 11 09:11:57 +0000 2018,0.2732,0.208,0.792,0.0,186
The New York Times,"In Opinion

Op-Ed contributors John McCain and Angelina Jolie write, ""Around the world, there is profound concern t… https://t.co/vVHUdWVe0o",Sun Mar 11 09:11:12 +0000 2018,0.0,0.0,1.0,0.0,187
The New York Times,President Trump will convene with a group of leaders who have criticized his statements and policies on immigration https://t.co/nv9rMEIPon,Sun Mar 11 08:54:01 +0000 2018,-0.3612,0.0,0.872,0.128,188
The New York Times,China’s Xi Wins Constitutional Backing for New Strongman Era https://t.co/M3WNKiEPkv,Sun Mar 11 08:50:24 +0000 2018,0.6705,0.481,0.519,0.0,189
The New York Times,"If you’re worried about the stock market, find someone to give you a hug. Let us explain. https://t.co/Ba4T4wFNT7",Sun Mar 11 08:32:10 +0000 2018,0.2263,0.153,0.739,0.108,190
The New York Times,"""I'm a little rusty, but it doesn't matter,"" Serena Williams said to the crowd. ""I'm just out here on this journey… https://t.co/7oUOEYBDZa",Sun Mar 11 08:16:01 +0000 2018,0.0,0.0,1.0,0.0,191
The New York Times,Some British schools are encouraging riskier play to build resilience and grit https://t.co/cCkagvGTHw,Sun Mar 11 07:58:03 +0000 2018,0.5267,0.319,0.549,0.132,192
The New York Times,What to Pack for 36 Hours in Auckland https://t.co/R8wXEH8Hpw,Sun Mar 11 07:28:49 +0000 2018,0.0,0.0,1.0,0.0,193
The New York Times,Ida B. Wells is considered by historians to have been the most famous black woman in the U.S. during her lifetime.… https://t.co/aoFduRNlyR,Sun Mar 11 07:15:08 +0000 2018,0.25,0.087,0.913,0.0,194
The New York Times,Make this pot of red beans and rice https://t.co/ABJjSxsnMw https://t.co/yjmbAmYqM9,Sun Mar 11 06:51:30 +0000 2018,0.0,0.0,1.0,0.0,195
The New York Times,"Michael B. Jordan says his company will adopt inclusion riders, the diversity effort championed by Frances McDorman… https://t.co/MNdDFuMVIt",Sun Mar 11 06:32:55 +0000 2018,0.4404,0.196,0.804,0.0,196
The New York Times,"Mired in poverty not long ago, Ghana’s economic growth is on track to outpace India’s https://t.co/lJpEBXU7cn",Sun Mar 11 06:16:02 +0000 2018,-0.1779,0.131,0.704,0.166,197
The New York Times,"Sensing a power grab in China by President Xi Jinping, Chinese students in the U.S. are showing signs of activism f… https://t.co/QImdvZPUZp",Sun Mar 11 05:58:05 +0000 2018,0.0,0.0,1.0,0.0,198
The New York Times,From everyone cares and everything matters to no one cares and nothing matters. Here are 25 songs that tell us wher… https://t.co/wufZ5kGonc,Sun Mar 11 05:36:41 +0000 2018,0.6124,0.299,0.62,0.08,199
The New York Times,Clocks spring forward this weekend. Florida never wants them to fall back. https://t.co/AhBfQGFt3t,Sun Mar 11 05:18:03 +0000 2018,0.0,0.0,1.0,0.0,200
The New York Times,"Fake news on Twitter is 70% more likely to be shared than the truth, researchers at MIT found https://t.co/PDx3HOmyfE",Sun Mar 11 05:00:37 +0000 2018,0.1531,0.197,0.672,0.13,201
The New York Times,Peter Thiel is leaving Silicon Valley. Will others? https://t.co/0srODDzsRg,Sun Mar 11 04:41:27 +0000 2018,0.0,0.0,1.0,0.0,202
The New York Times,"The sickle cell mutation arose 7,300 years ago in just one person in West Africa, scientists say. Its purpose: a sh… https://t.co/qpYVUarVZJ",Sun Mar 11 04:24:14 +0000 2018,0.0,0.0,1.0,0.0,203
The New York Times,A Horse Walked Into a Miami Beach Nightclub. Now Nobody Else Can. https://t.co/kaw0IMzBga,Sun Mar 11 04:04:46 +0000 2018,0.0,0.0,1.0,0.0,204
The New York Times,"Amazon says it has figured out why its digital assistant, Alexa, has been mysteriously laughing for some users https://t.co/zE07cpOBNV",Sun Mar 11 03:51:34 +0000 2018,0.5994,0.224,0.776,0.0,205
The New York Times,Violence Strikes a Veterans Program That Strove to Prevent It https://t.co/hvCn5WOiIc,Sun Mar 11 03:33:31 +0000 2018,-0.7579,0.075,0.476,0.449,206
The New York Times,"“We need your help,” a waitress in a small town whispered to our reporter. Here's what's happening in Madison, Indi… https://t.co/aLpZcnQdEX",Sun Mar 11 03:22:13 +0000 2018,0.0,0.0,1.0,0.0,207
The New York Times,"Adam Rippon: ""I kind of have a feeling that I’ve used the Olympics to get myself to meet the world"" https://t.co/prxur7Ha0U",Sun Mar 11 03:02:17 +0000 2018,0.128,0.073,0.927,0.0,208
The New York Times,It’s True: False News Spreads Faster and Wider. And Humans Are to Blame. https://t.co/1tpUTE8QV5,Sun Mar 11 02:46:01 +0000 2018,0.1027,0.163,0.698,0.14,209
The New York Times,"“It’s sort of disheartening at first to realize how much we humans are responsible,"" one MIT researcher said of fal… https://t.co/6oZXCa5Frp",Sun Mar 11 02:35:51 +0000 2018,-0.4754,0.0,0.866,0.134,210
The New York Times,"“Somebody must show that the Afro-American race is more sinned against than sinning, and it seems to have fallen up… https://t.co/Qq9akMXkLy",Sun Mar 11 02:15:05 +0000 2018,-0.3612,0.0,0.889,0.111,211
The New York Times,"After reigning atop the music industry for a decade, Taylor Swift suddenly seems under review https://t.co/3TNDXjLIby",Sun Mar 11 01:45:50 +0000 2018,0.2023,0.114,0.886,0.0,212
The New York Times,Over the years Frida Kahlo has been associated with a number of unlikely products. But what about a Barbie doll? https://t.co/hmiWCz6VQN,Sun Mar 11 01:26:47 +0000 2018,0.0772,0.067,0.933,0.0,213
The New York Times,"California Police Officer Killed by Barricaded Gunman, Officials Say https://t.co/r6b4hyKEL3",Sun Mar 11 01:09:44 +0000 2018,-0.6705,0.0,0.667,0.333,214
The New York Times,The excavation of Rome’s newest subway line has been the gift that keeps on giving for archaeologists https://t.co/cU0L1MwWU1,Sun Mar 11 01:02:02 +0000 2018,0.6486,0.249,0.751,0.0,215
The New York Times,Opinion: Eyes Here: Weekend Reads From the Opinion Section https://t.co/ANpEESonA0,Sun Mar 11 00:43:23 +0000 2018,0.0,0.0,1.0,0.0,216
The New York Times,An elaborate system has developed to silence women who level accusations against powerful men. One of those women i… https://t.co/4Dmxpjsgi8,Sun Mar 11 00:36:51 +0000 2018,0.128,0.121,0.779,0.1,217
The New York Times,The Unbearable Cuteness of Maternity Overalls https://t.co/pfOpGxSbfr,Sun Mar 11 00:16:18 +0000 2018,0.5106,0.355,0.645,0.0,218
The New York Times,Here’s Cardi B’s “Bodak Yellow” and your 3 minutes 44 seconds of frankness in a year of feminist pandering https://t.co/YVZ4Ae8ODr,Sun Mar 11 00:11:17 +0000 2018,0.0,0.0,1.0,0.0,219
The New York Times,The ground around San Francisco Bay is sinking to meet the rising sea https://t.co/XOOxtmWNq4,Sat Mar 10 23:50:27 +0000 2018,0.0,0.0,1.0,0.0,220
The New York Times,Conversations about sex and consent are especially urgent on college campuses. So let’s talk.… https://t.co/C3TkIYwa4O,Sat Mar 10 23:30:13 +0000 2018,0.4576,0.235,0.765,0.0,221
The New York Times,A Ballet Score? Not Such a Stretch for the Pet Shop Boys https://t.co/3nWpUjVpc3,Sat Mar 10 23:15:30 +0000 2018,0.0,0.0,1.0,0.0,222
The New York Times,"In Opinion

Op-Ed contributor Rania Abouzeid writes, ""Were his old extremist ideas merely dormant, awaiting activat… https://t.co/QVqFjvudsA",Sat Mar 10 23:15:04 +0000 2018,0.0,0.0,1.0,0.0,223
The New York Times,Saturday playlist: the 12 new songs you need to hear https://t.co/JENBAmj4JQ,Sat Mar 10 23:00:15 +0000 2018,0.0,0.0,1.0,0.0,224
The New York Times,Trump’s seemingly unstoppable series of erratic moves has helped cast China as the more stable power in Asia https://t.co/TuHgOajWOE,Sat Mar 10 22:45:04 +0000 2018,0.1761,0.117,0.798,0.085,225
The New York Times,Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW,Sat Mar 10 22:30:11 +0000 2018,0.6249,0.204,0.796,0.0,226
The New York Times,"In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and… https://t.co/1PbDgInQwv",Sat Mar 10 22:15:05 +0000 2018,-0.4215,0.0,0.851,0.149,227
The New York Times,"Two California police officers were shot, one fatally, by a gunman who was barricaded in an apartment https://t.co/PC18ZeDaig",Sat Mar 10 22:06:04 +0000 2018,-0.6369,0.0,0.792,0.208,228
The New York Times,"Stephen Bannon, the exiled Trump adviser, is done wrecking the American establishment. His next mission? Training E… https://t.co/MqLhX2OI2M",Sat Mar 10 22:00:12 +0000 2018,0.0,0.0,1.0,0.0,229
The New York Times,"President Trump is strongly considering Christopher P. Liddell, a former executive at Microsoft and General Motors,… https://t.co/3w1XRZiSTh",Sat Mar 10 21:45:09 +0000 2018,0.2732,0.123,0.877,0.0,230
The New York Times,"RT @jackhealyNYT: This fascinating @samdolnick story makes me want to ask this guy many questions. 

Like, fair enough to ignore D.C. intri…",Sat Mar 10 21:34:19 +0000 2018,0.7269,0.33,0.584,0.086,231
The New York Times,RT @nytopinion: The list the world needs now. https://t.co/YPlFLe2B4j,Sat Mar 10 21:31:17 +0000 2018,0.0,0.0,1.0,0.0,232
The New York Times,President Trump is in discussions with a lawyer who represented Bill Clinton during the impeachment process about j… https://t.co/aWitB4FliI,Sat Mar 10 21:30:07 +0000 2018,0.0,0.0,1.0,0.0,233
The New York Times,Behind-the-scenes activity signals a deepening of the Trump-Kushner business relationship. It also poses potential… https://t.co/IemVcizZ3p,Sat Mar 10 21:15:05 +0000 2018,0.0,0.0,1.0,0.0,234
The New York Times,"In Opinion
Senior correspondent and editor Susan Chira writes, ""Many women, those who grew up wealthy and those who… https://t.co/KByAgYbcr0",Sat Mar 10 21:00:16 +0000 2018,0.3612,0.116,0.884,0.0,235
The New York Times,Midwestern farmers could become collateral damage from retaliation against American tariffs https://t.co/oE1FMsiFPD,Sat Mar 10 20:45:06 +0000 2018,-0.4939,0.0,0.775,0.225,236
The New York Times,"Drew Houston, Dropbox’s chief executive, is set to become the next bona fide tech billionaire https://t.co/Pf0FERTf56",Sat Mar 10 20:30:17 +0000 2018,0.0,0.0,1.0,0.0,237
The New York Times,Trump has staked his reputation as a deal maker on the presumption that he can personally achieve what no other pre… https://t.co/xvzgwWZlYI,Sat Mar 10 20:15:07 +0000 2018,-0.296,0.0,0.901,0.099,238
The New York Times,"One year ago today, the invasion of the toddlers https://t.co/Tdov9NdtSA",Sat Mar 10 20:00:09 +0000 2018,0.0,0.0,1.0,0.0,239
The New York Times,"After a year on the job, Betsy DeVos is learning that leaving school policymaking to the states means not always ge… https://t.co/3lEO7t9XH4",Sat Mar 10 19:45:06 +0000 2018,0.0,0.0,1.0,0.0,240
The New York Times,Some British schools are encouraging riskier play to build resilience and grit https://t.co/c49lN1yiyO,Sat Mar 10 19:30:14 +0000 2018,0.5267,0.319,0.549,0.132,241
The New York Times,"Sensing a power grab in China by President Xi Jinping, Chinese students in the U.S. are showing signs of activism f… https://t.co/NkhlyGV6UJ",Sat Mar 10 19:15:06 +0000 2018,0.0,0.0,1.0,0.0,242
The New York Times,Ida B. Wells was a 30-year-old newspaper editor living in Memphis when she began her anti-lynching campaign… https://t.co/BA3cg7uVPK,Sat Mar 10 19:00:15 +0000 2018,0.25,0.111,0.889,0.0,243
The New York Times,Man United’s 2-1 triumph at Old Trafford was the perfect José Mourinho victory: one marked by an undeniable effecti… https://t.co/zXGylSVY48,Sat Mar 10 18:45:02 +0000 2018,0.7783,0.274,0.726,0.0,244
The New York Times,"Since 1851, obituaries in The New York Times have been dominated by white men. Now, we're adding the stories of mor… https://t.co/jXa3k5EjLP",Sat Mar 10 18:30:07 +0000 2018,0.0,0.0,1.0,0.0,245
The New York Times,The cement giant Lafarge stayed in Syria when other companies left. Now it is accused of paying off ISIS militants… https://t.co/LnXsqgDwCb,Sat Mar 10 18:15:07 +0000 2018,-0.296,0.0,0.901,0.099,246
The New York Times,“These regulations were written with human blood.” Safety rules adopted after the Deepwater Horizon disaster are a… https://t.co/KMpCc20r1U,Sat Mar 10 18:00:15 +0000 2018,-0.3182,0.122,0.699,0.179,247
The New York Times,“He has the privilege of constructing a world in which very little of what he doesn’t have to deal with gets throug… https://t.co/RNbZdS04KW,Sat Mar 10 17:50:14 +0000 2018,0.3612,0.106,0.894,0.0,248
The New York Times,President Trump will convene with a group of leaders who have criticized his statements and policies on immigration https://t.co/YnZwLDUj9V,Sat Mar 10 17:45:08 +0000 2018,-0.3612,0.0,0.872,0.128,249
The New York Times,Modern Love wants to hear about how college students handle sexual consent. Share your story. https://t.co/jrU1PE87Tg,Sat Mar 10 17:30:08 +0000 2018,0.8074,0.39,0.61,0.0,250
The New York Times,"Mired in poverty not long ago, Ghana’s economic growth is on track to outpace India’s https://t.co/4KWVGXkPxH",Sat Mar 10 17:15:02 +0000 2018,-0.1779,0.131,0.704,0.166,251
The New York Times,Donald Trump’s victory shook him. Badly. And so Erik Hagerman developed his own eccentric experiment: He swore that… https://t.co/r36KEL2SDm,Sat Mar 10 17:00:03 +0000 2018,-0.5423,0.0,0.791,0.209,252
The New York Times,"The vandals attacked a statue of Gandhi in the southern state of Kerala, breaking its wire-rimmed eyeglasses https://t.co/8Vp4xYxiL0",Sat Mar 10 16:45:07 +0000 2018,-0.4588,0.0,0.842,0.158,253
The New York Times,RT @samdolnick: I went to Ohio to profile a man living the liberal dream to the extreme. He has blocked ALL information about Trump and kno…,Sat Mar 10 16:30:08 +0000 2018,-0.0258,0.077,0.843,0.08,254
The New York Times,"Migrants have created some of the works themselves, looking for ways in China’s carefully monitored society to expr… https://t.co/4q47ELEGJ0",Sat Mar 10 16:15:06 +0000 2018,0.3612,0.171,0.829,0.0,255
The New York Times,Prime Minister Justin Trudeau of Canada has appointed the first permanent female leader of the Royal Canadian Mount… https://t.co/MQ7jhEhqmC,Sat Mar 10 16:00:08 +0000 2018,0.0,0.0,1.0,0.0,256
The New York Times,"RT @EricLiptonNYT: JUST POSTED: A NYT journey into the shallow waters of Gulf of Mexico, where decades-old oil and gas platforms pose an en…",Sat Mar 10 15:46:12 +0000 2018,0.0,0.0,1.0,0.0,257
The New York Times,A traditional museum experience using video-game technologies and a 21st-century twist https://t.co/wuXCatmOGg,Sat Mar 10 15:45:05 +0000 2018,0.0,0.0,1.0,0.0,258
The New York Times,Here are some of the highlights of the past week https://t.co/9cec4Q183M,Sat Mar 10 15:30:08 +0000 2018,0.0,0.0,1.0,0.0,259
The New York Times,"Serve it straight out of the oven, when it's at its puffiest https://t.co/6gbqcdaC2W",Sat Mar 10 15:17:03 +0000 2018,0.2263,0.137,0.863,0.0,260
The New York Times,"Adam Rippon: ""There are other athletes who are more decorated or more accomplished, but they’re not as funny and th… https://t.co/WgjMRhcnjG",Sat Mar 10 15:02:01 +0000 2018,-0.2529,0.087,0.785,0.128,261
The New York Times,Unsubscribing from IRL junk mail is almost as easy as unsubscribing from email spam https://t.co/C0ONvYiJLV,Sat Mar 10 14:41:06 +0000 2018,0.0314,0.145,0.717,0.138,262
The New York Times,The dispute over the Trump hotel in Panama City took another turn https://t.co/8xLbGXFkrZ,Sat Mar 10 14:21:03 +0000 2018,-0.4019,0.0,0.816,0.184,263
The New York Times,RT @nytimes: Kevin Zeich had 3 and a half years left on his prison sentence. His doctors said he had less than half that long to live. So h…,Sat Mar 10 14:05:25 +0000 2018,-0.4588,0.044,0.845,0.111,264
The New York Times,"John Kelly thwarted a plan by the EPA chief Scott Pruitt, to hold military-style debates challenging climate change… https://t.co/USBDOUtZ7l",Sat Mar 10 14:02:05 +0000 2018,0.128,0.086,0.856,0.059,265
The New York Times,"""Identity politics, religion, architecture, chocolate, feminism, Leonard Cohen, post-industrialization and maple sy… https://t.co/05xVopBZBq",Sat Mar 10 13:41:02 +0000 2018,0.0,0.0,1.0,0.0,266
The New York Times,How one child’s sickle cell mutation helped protect the world from malaria https://t.co/rF0q2eESDM,Sat Mar 10 13:21:04 +0000 2018,0.3818,0.178,0.822,0.0,267
The New York Times,The excavation of Rome’s newest subway line has been the gift that keeps on giving for archaeologists https://t.co/7hapWYWxe2,Sat Mar 10 13:02:03 +0000 2018,0.6486,0.249,0.751,0.0,268
The New York Times,"Al Sharpton, Reconsidered https://t.co/Sn5DSYqVG7",Sat Mar 10 12:50:55 +0000 2018,0.0,0.0,1.0,0.0,269
The New York Times,"""It's always good news when you find new penguins""  https://t.co/jXscLSwGKC",Sat Mar 10 12:41:06 +0000 2018,0.4404,0.244,0.756,0.0,270
The New York Times,"RT @NYTHealth: Stop obsessing about your own health, and start worrying about public health. Your decisions affect when I die, and vice ver…",Sat Mar 10 12:21:02 +0000 2018,-0.872,0.0,0.623,0.377,271
The New York Times,In an effort to better understand the top chief executives — where they’re coming from and how they deal with the c… https://t.co/Q4RF0vpREX,Sat Mar 10 12:02:04 +0000 2018,0.5719,0.19,0.81,0.0,272
The New York Times,RT @NYTNational: Megachurches around the country were trying to racially integrate and finding some success. Then came the 2016 election. h…,Sat Mar 10 11:38:51 +0000 2018,0.5719,0.156,0.844,0.0,273
The New York Times,Fiction: A Mother and Daughter and a Town Made of ‘Brass’ https://t.co/M0zcrZleBW,Sat Mar 10 11:21:51 +0000 2018,0.0,0.0,1.0,0.0,274
The New York Times,"After Demanding Local Control, DeVos Finds That It Limits Her Influence https://t.co/SuhQjeHtKP",Sat Mar 10 11:18:23 +0000 2018,-0.2263,0.0,0.853,0.147,275
The New York Times,"Trump Rules: In Decline, Offshore Drillers Find a Champion in the Trump Administration https://t.co/bU4GprqagE",Sat Mar 10 11:14:39 +0000 2018,0.5994,0.245,0.755,0.0,276
The New York Times,"In Britain’s Playgrounds, ‘Bringing in Risk’ to Build Resilience https://t.co/dYU7te84Jw",Sat Mar 10 11:10:59 +0000 2018,0.0,0.0,1.0,0.0,277
The New York Times,"In one of China’s biggest cities, the women-only subway cars are full of men https://t.co/53ZimUUXzi",Sat Mar 10 10:56:12 +0000 2018,0.0,0.0,1.0,0.0,278
The New York Times,RT @nytpolitics: Stephen K. Bannon's next project: creating a network of populists to demolish Europe's political establishment https://t.c…,Sat Mar 10 10:38:04 +0000 2018,0.296,0.121,0.879,0.0,279
