Media Source,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
BBC News (UK),Police probe substance as Russian spy 'critical' in hospital https://t.co/uKF9Pd6YBu,Tue Mar 06 06:00:20 +0000 2018,0.0,0.0,1.0,0.0,423
BBC News (UK),Prison violence and gangs targeted by justice secretary https://t.co/Kl3ZAsgssq,Tue Mar 06 05:05:28 +0000 2018,-0.6124,0.202,0.357,0.44,424
BBC News (UK),Secondary school staff suffer work attacks https://t.co/vMeuDiCVLS,Tue Mar 06 04:05:18 +0000 2018,-0.7506,0.0,0.439,0.561,425
BBC News (UK),RT @SallyBundockBBC: Brits need to go on a diet! Health officials will call for a strict calorie count to fight obesity. The food industry…,Tue Mar 06 04:03:21 +0000 2018,-0.4389,0.0,0.879,0.121,426
BBC News (UK),"Bill Turnbull, ex-BBC host, diagnosed with prostate cancer https://t.co/gDMHyTXuL9",Tue Mar 06 03:44:49 +0000 2018,-0.6597,0.0,0.645,0.355,427
BBC News (UK),Croydon stabbing: Man murdered in 'sustained' knife attack https://t.co/8Uv2aaEzxs,Tue Mar 06 02:31:18 +0000 2018,-0.8176,0.0,0.483,0.517,428
BBC News (UK),Porn check critics fear data breach https://t.co/UAFCwBIMbc,Tue Mar 06 01:24:20 +0000 2018,-0.6597,0.0,0.481,0.519,429
BBC News (UK),"Britain needs to go on a diet, says top health official https://t.co/mzNaMIui0A",Tue Mar 06 01:20:27 +0000 2018,0.2023,0.153,0.847,0.0,430
BBC News (UK),Trampoline parks: Regulation calls after injuries increase https://t.co/Os7ZENAz7Q,Tue Mar 06 01:12:05 +0000 2018,0.3182,0.247,0.753,0.0,431
BBC News (UK),"Tuesday's Sun: ""Red Spy In UK Poison Terror"" https://t.co/5EuRXT06y7 #BBCPapers #tomorrowspaperstoday (via @hendopolis)",Mon Mar 05 23:06:03 +0000 2018,-0.7845,0.0,0.615,0.385,432
BBC News (UK),"Tuesday's Guardian: ""Unknown substance leaves former spy critically ill in UK"" https://t.co/Xi3VQCFnSB #BBCPapers… https://t.co/SFuA7tdFiM",Mon Mar 05 23:02:08 +0000 2018,-0.4215,0.0,0.823,0.177,433
BBC News (UK),"Tuesday's Express: ""TV's Bill: My Cancer Battle"" https://t.co/R5pBCWEBpc #BBCPapers #tomorrowspaperstoday (via @hendopolis)",Mon Mar 05 22:59:36 +0000 2018,-0.7906,0.0,0.588,0.412,434
BBC News (UK),"Tuesday's Mail: ""Spy swap Russian 'poisoned' in Britain"" https://t.co/pYwu5s7XmO #BBCPapers #tomorrowspaperstoday (via @hendopolis)",Mon Mar 05 22:59:16 +0000 2018,0.0,0.0,1.0,0.0,435
BBC News (UK),"Tuesday's Times: ""Russian spy critically ill after suspected poisoning"" https://t.co/N63wZl3ylF #BBCPapers… https://t.co/VB8NCC9PP2",Mon Mar 05 22:59:06 +0000 2018,-0.8176,0.0,0.514,0.486,436
BBC News (UK),"Tuesday's Telegraph: ""Russian spy fights for life after 'poisoning'"" https://t.co/MZGJD5SlCW #BBCPapers… https://t.co/plLmnjHv5z",Mon Mar 05 22:41:03 +0000 2018,-0.4019,0.0,0.803,0.197,437
BBC News (UK),"Tuesday's Metro: ""Russian Spy Is Poisoned In UK Shopping Mall"" https://t.co/J3NO1qUsBH #BBCPapers #tomorrowspaperstoday (via @hendopolis)",Mon Mar 05 22:15:03 +0000 2018,-0.4939,0.0,0.814,0.186,438
BBC News (UK),"Tuesday's i: ""Renegade Russian spy 'poisoned' on UK street"" https://t.co/yRqpyZzsvM #BBCPapers #tomorrowspaperstoday (via @hendopolis)",Mon Mar 05 22:10:12 +0000 2018,0.0,0.0,1.0,0.0,439
BBC News (UK),"RT @BBCSport: ""I'd have had more rights if I'd murdered someone.""

Bradley Wiggins tells @danroan he 100% didn't cheat.

Read more: https:/…",Mon Mar 05 22:07:15 +0000 2018,-0.4442,0.092,0.744,0.164,440
BBC News (UK),"Tuesday's FT: ""UK airlines' Atlantic routes at risk as US offers worse deal after Brexit"" https://t.co/LftDvvnbQs… https://t.co/OwcojJtw3Q",Mon Mar 05 22:06:21 +0000 2018,-0.6369,0.0,0.743,0.257,441
BBC News (UK),"RT @BBCSport: What a way to win it.

It's the first time since October 2013 that Man Utd have won a Premier League game that they have been…",Mon Mar 05 21:58:48 +0000 2018,0.8176,0.238,0.762,0.0,442
BBC News (UK),"RT @5liveSport: GOAL! MAN UNITED!

United have done it! Matic with an absolute screamer!

'What a hit to break Palace hearts!' - Danny Mill…",Mon Mar 05 21:52:00 +0000 2018,0.8177,0.273,0.727,0.0,443
BBC News (UK),"RT @5liveSport: GOAL! MAN UNITED!

Lukaku has equalised!

'Four Palace players around him but no-one puts the tackle in' - Danny Mills

#CP…",Mon Mar 05 21:36:58 +0000 2018,0.4841,0.13,0.87,0.0,444
BBC News (UK),Tom Daley and Dustin Lance Black expecting baby boy https://t.co/MQjoave0ff,Mon Mar 05 21:32:28 +0000 2018,0.0,0.0,1.0,0.0,445
BBC News (UK),"RT @5liveSport: GOAL! MAN UNITED!

Smalling heads in after finding space in the box! They're back in it!

'Tomkins plays everybody onside,…",Mon Mar 05 21:15:21 +0000 2018,0.7718,0.251,0.749,0.0,446
BBC News (UK),"RT @5liveSport: GOAL! PALACE!

Van Aanholt puts it past De Gea at his near post!

'United players caught sleeping - Mourinho is fuming' - D…",Mon Mar 05 21:09:28 +0000 2018,-0.4168,0.099,0.74,0.161,447
BBC News (UK),"RT @BBCSport: Lawn Tennis Association president Martin Corrie has ""stepped aside"" during an investigation into the way a committee he was o…",Mon Mar 05 20:50:52 +0000 2018,0.0,0.0,1.0,0.0,448
BBC News (UK),You've gouda be kidding! https://t.co/Rk3H6OvgLR,Mon Mar 05 20:37:41 +0000 2018,0.1759,0.297,0.703,0.0,449
BBC News (UK),"22,000 without power after Saltburn 'explosion' https://t.co/sF6jAr119c",Mon Mar 05 20:21:13 +0000 2018,0.0,0.0,1.0,0.0,450
BBC News (UK),RT @BBCGetIn: It's up! We're live for the Journalism Trainee Scheme and the Digital Journalism Apprenticeship. Find out more and apply: htt…,Mon Mar 05 19:07:32 +0000 2018,0.0,0.0,1.0,0.0,451
BBC News (UK),"RT @BBCDomC: ""They looked so out of it""... What happened to alleged former MI6 agent Sergei Skripal? This is the account of one witness to…",Mon Mar 05 18:52:41 +0000 2018,0.0,0.0,1.0,0.0,452
BBC News (UK),"RT @bbc5live: After the success of The Silent Child at the Oscars we're discussing what it’s like growing up deaf... 

You can watch it bei…",Mon Mar 05 18:52:14 +0000 2018,0.7845,0.264,0.736,0.0,453
BBC News (UK),"RT @BBCSport: Monday night football?

Yes please 👋

We're live with build-up to Crystal Palace v Man Utd.

Join us 👉 https://t.co/3j3pB898F…",Mon Mar 05 18:42:20 +0000 2018,0.7351,0.31,0.69,0.0,454
BBC News (UK),"RT @BBCSport: Manchester City boss Pep Guardiola has accepted a charge over ""wearing a political message, specifically a yellow ribbon"".

👉…",Mon Mar 05 18:28:11 +0000 2018,0.2732,0.11,0.89,0.0,455
BBC News (UK),Sir Bradley Wiggins says he '100% did not cheat' after damning MPs' report https://t.co/pHNk0OoP0F,Mon Mar 05 18:12:30 +0000 2018,0.5448,0.273,0.727,0.0,456
BBC News (UK),"RT @BBCSport: Sir Bradley Wiggins has spoken for the first time since a doping in sport report said he had ""crossed an ethical line"".

http…",Mon Mar 05 18:09:04 +0000 2018,0.5106,0.125,0.875,0.0,457
BBC News (UK),Critically ill man 'former Russian spy' https://t.co/dvcRwU8EJH,Mon Mar 05 18:06:29 +0000 2018,-0.4215,0.0,0.682,0.318,458
BBC News (UK),"RT @danroan: WIGGINS EXCLUSIVE: Sir Brad breaks his silence in his only interview. 
Coming up NOW on @BBCNews at 6. https://t.co/uzFEkkycx7",Mon Mar 05 18:02:23 +0000 2018,0.3034,0.1,0.9,0.0,459
BBC News (UK),"RT @bbc5live: Following @SilentChildFilm's #Oscars win we look at what it’s like growing up deaf. 

From 18.30 we’ll talk to parents, child…",Mon Mar 05 17:01:12 +0000 2018,0.7906,0.296,0.704,0.0,460
BBC News (UK),"RT @BBCSport: Andy Murray is no longer British number one.

It's a position he'd held since 2006.

More details:
https://t.co/SaNXujwUMj ht…",Mon Mar 05 16:53:50 +0000 2018,-0.2263,0.06,0.837,0.102,461
BBC News (UK),"On trade negotiations, Iain Duncan Smith asks the PM to ""remind"" the EU that ""cake exists to be eaten and cherries… https://t.co/VwO2fhqR5P",Mon Mar 05 16:25:24 +0000 2018,0.0,0.0,1.0,0.0,462
BBC News (UK),"RT @BBCNormanS: Seems era of cake eating may not quite be over. ""Cake exists to be eaten..and cherries to be picked"" - IDS",Mon Mar 05 16:22:32 +0000 2018,0.0,0.0,1.0,0.0,463
BBC News (UK),"SNPs Ian Blackford says Scotland voted to Remain and ""cannot be ripped out of the single market &amp; customs union aga… https://t.co/kUZ1AZDv8V",Mon Mar 05 16:20:33 +0000 2018,0.0,0.0,1.0,0.0,464
BBC News (UK),Royal Mail halts three million scam letters https://t.co/6nWGNxXjuu,Mon Mar 05 16:19:26 +0000 2018,-0.5719,0.0,0.654,0.346,465
BBC News (UK),"Jeremy Corbyn says government is ""nowhere near to delivering a good deal for Britain"" over #Brexit… https://t.co/N8iMAnVXpn",Mon Mar 05 16:01:04 +0000 2018,0.4404,0.162,0.838,0.0,466
BBC News (UK),Leicester shop explosion: Three men in court over fatal blast https://t.co/yyRX0kLHwX,Mon Mar 05 15:58:08 +0000 2018,-0.5423,0.0,0.741,0.259,467
BBC News (UK),Carluccio's is latest restaurant chain to feel the heat https://t.co/wanBn795qG,Mon Mar 05 15:53:09 +0000 2018,0.0,0.0,1.0,0.0,468
BBC News (UK),"Theresa May tells MPs she is seeking the ""broadest &amp; deepest possible economic partnership"" with the EU after… https://t.co/APdvCdYpxM",Mon Mar 05 15:45:16 +0000 2018,0.0,0.0,1.0,0.0,469
BBC News (UK),"RT @BBCSport: ""More people have climbed Everest than have ran a four-minute mile.""

RIP, Sir Roger Bannister, a true pioneer. https://t.co/…",Mon Mar 05 15:36:01 +0000 2018,0.4215,0.135,0.865,0.0,470
BBC News (UK),Dead starfish &amp; lobsters have been washed up &amp; scattered on UK beaches after the recent cold weather… https://t.co/4RahJdGxRm,Mon Mar 05 15:33:16 +0000 2018,-0.6486,0.0,0.807,0.193,471
BBC News (UK),Met Office boss Rob Varley stands down https://t.co/cm0LluUQm2,Mon Mar 05 15:02:31 +0000 2018,-0.5574,0.0,0.66,0.34,472
BBC News (UK),Church may have made children feel 'responsible' for abuse https://t.co/NkrVPwFYSD,Mon Mar 05 15:02:31 +0000 2018,-0.6369,0.0,0.682,0.318,473
BBC News (UK),RT @bbcweather: #Snow and ice warnings for most of Scotland and NE England. Details here: https://t.co/8cyoNVXKJg Jo https://t.co/F9FgmSalli,Mon Mar 05 14:49:46 +0000 2018,-0.296,0.0,0.885,0.115,474
BBC News (UK),Aid groups report 80 harm cases in wake of Oxfam scandal https://t.co/BZ68mckVac,Mon Mar 05 14:09:57 +0000 2018,-0.7506,0.0,0.61,0.39,475
BBC News (UK),Two critical after Salisbury substance 'exposure' https://t.co/8o8qP69Ss0,Mon Mar 05 13:50:24 +0000 2018,-0.3182,0.0,0.723,0.277,476
BBC News (UK),Frances McDormand praises Grenfell Three Billboards stunt https://t.co/sIzxsPOb6W,Mon Mar 05 13:30:29 +0000 2018,0.5267,0.327,0.673,0.0,477
BBC News (UK),Car sales fall again as UK consumers shun diesels https://t.co/agsE8HduGC,Mon Mar 05 13:20:45 +0000 2018,0.0,0.0,1.0,0.0,478
BBC News (UK),Leonne Weeks murder: Shea Peter Heeley jailed for 24 years https://t.co/dUUsCLu6N1,Mon Mar 05 12:29:17 +0000 2018,-0.836,0.0,0.533,0.467,479
BBC News (UK),"RT @BBCBreaking: Shea Heeley, 19, jailed for life for stabbing to death Leonne Weeks, 16, in ""brutally violent"" attack in South Yorkshire h…",Mon Mar 05 12:00:45 +0000 2018,-0.959,0.0,0.499,0.501,480
BBC News (UK),RAF called in to fly food to communities in Cumbria cut off by huge snow drifts https://t.co/AilTTiqxmx,Mon Mar 05 11:59:06 +0000 2018,0.0516,0.119,0.773,0.108,481
BBC News (UK),"Bradley Wiggins &amp; Team Sky ""crossed an ethical line"" by using drugs allowed under anti-doping rules to enhance perf… https://t.co/h2K550wBVV",Mon Mar 05 11:45:06 +0000 2018,0.5106,0.148,0.852,0.0,482
BBC News (UK),Energy drinks: UK supermarkets ban sales to under-16s https://t.co/NYmmUjX4p8,Mon Mar 05 11:34:31 +0000 2018,-0.3612,0.165,0.551,0.283,483
BBC News (UK),Airbus warns it may need to stockpile parts against Brexit https://t.co/zQSeNuefmy,Mon Mar 05 11:21:30 +0000 2018,-0.1027,0.0,0.877,0.123,484
BBC News (UK),Thousands in Wales and south-east England urged to use as little water as possible https://t.co/UIiGoHwTVE,Mon Mar 05 11:18:24 +0000 2018,0.0,0.0,1.0,0.0,485
BBC News (UK),"RT @BBCSportWales: We could watch this all day! 

Welcome to the wonderful world of football analogies - starring @SwansOfficial manager Ca…",Mon Mar 05 11:15:00 +0000 2018,0.7901,0.28,0.72,0.0,486
BBC News (UK),"RT @BBCSport: FA chief Martin Glenn has apologised ""for any offence"" after comparing the Star of David with symbols such as the Nazi swasti…",Mon Mar 05 11:06:03 +0000 2018,-0.2023,0.055,0.859,0.086,487
BBC News (UK),RT @bbckamal: Four reasons why Trump is going tough on free trade https://t.co/yQwbKjYZ4O My Economics Blog @BBCNews,Mon Mar 05 10:59:06 +0000 2018,0.4215,0.167,0.758,0.076,488
BBC News (UK),"RT @bbcweather: Low pressure is in charge this week, which means mist, fog and showers for many and less cold (but not at night). Jo https:…",Mon Mar 05 10:58:52 +0000 2018,-0.5106,0.0,0.848,0.152,489
BBC News (UK),"The government must ""step in"" if homes are going to get built, Theresa May says, committing £44bn to supporting the… https://t.co/rE3BQOcW8l",Mon Mar 05 10:56:41 +0000 2018,0.4939,0.181,0.819,0.0,490
BBC News (UK),"Theresa May says a ""crisis of unaffordability"" in housing is creating a ""crisis of almost literal social immobility… https://t.co/7d2rgsY8K0",Mon Mar 05 10:46:19 +0000 2018,-0.7906,0.09,0.574,0.336,491
BBC News (UK),RT @BBCBreaking: A convoy with aid for thousands of trapped Syrians enters rebel enclave of Eastern Ghouta for first time in weeks https://…,Mon Mar 05 10:09:20 +0000 2018,-0.6124,0.0,0.8,0.2,492
BBC News (UK),RT @BBCBreaking: North Korean leader Kim Jong-un meets officials from the South in Pyongyang for the first time https://t.co/VGzifDW5Ao,Mon Mar 05 09:53:00 +0000 2018,0.0,0.0,1.0,0.0,493
BBC News (UK),RT @BBCEngland: Homes across England are facing water supply problems - with thousands of people in the south-east urged to use as little a…,Mon Mar 05 08:27:27 +0000 2018,-0.4019,0.0,0.891,0.109,494
BBC News (UK),"Your morning briefing: Oldman, McDormand and Shape of Water win at #Oscars; Italian election results; catch-up ener… https://t.co/IpRU5bqus6",Mon Mar 05 07:12:56 +0000 2018,0.5859,0.183,0.817,0.0,495
BBC News (UK),Sinn Féin set for Brexit talks with EU chief https://t.co/Xi7svErEht,Mon Mar 05 06:23:28 +0000 2018,0.0,0.0,1.0,0.0,496
BBC News (UK),Water supply problems hit London and many parts of UK https://t.co/KBOjUWS9On,Mon Mar 05 05:49:03 +0000 2018,-0.4019,0.0,0.787,0.213,497
BBC News (UK),"RT @BBCBreaking: #Oscars 

The Shape of Water wins Best Picture  

Our #Oscars2018 coverage: https://t.co/dlCCu0XrFs 

And full winners lis…",Mon Mar 05 04:46:43 +0000 2018,0.9001,0.423,0.577,0.0,498
BBC News (UK),"RT @BBCJamesCook: Accepting the Academy Award for Best Actor, Gary Oldman thanks his 98-year-old mother. ""Put the kettle on, I'm bringing O…",Mon Mar 05 04:30:04 +0000 2018,0.9217,0.423,0.577,0.0,499
BBC News (UK),"Oscars 2018: The Silent Child, starring six-year-old deaf British girl, wins https://t.co/zaKIQQlUKd",Mon Mar 05 04:17:21 +0000 2018,0.5719,0.252,0.748,0.0,500
